Style,Full
Append Mode,1
Fill Mode,1
Capacity,1000000
Count,11079
Base Time Seconds,1668038562
Base Time Fractional,.154675208
Base Time,11/10/2022 00:02:42.154675208
Scan Relative Time,CH115,CH116,CH117,CH118,CH119,CH120
347.240673122,10646.82309312,19821.27212082,27445637.50387,556295.5785058,493985.1481012,13338.36846431
348.662595546,10638.0154693,19835.42236679,27950628.50246,556197.0384951,492989.0032083,13328.04140834
350.083160516,10636.12416227,19853.89431469,27863493.34285,555993.0301942,495165.2673887,13282.13770856
351.505085788,10634.98656311,19872.06552072,28231837.91554,555432.282197,496152.2457195,13300.44334865
352.926105273,10637.27586341,19887.89054452,28151368.75841,555395.8857856,494540.4937757,13262.24377922
354.347587121,10638.20720279,19895.19787456,27926141.87856,554953.5977172,493808.7544093,13327.09794568
355.769056182,10635.70749238,19886.35729759,27399331.49516,555179.7599791,493605.0620911,13324.86972982
357.190088303,10637.56056689,19946.34705394,27710797.95908,556074.8161701,494020.4706515,13356.07077159
358.611553727,10653.37573909,19887.57728701,27849221.66362,556030.313098,491684.8176347,13329.84596188
360.032563333,10651.71952253,19869.27522346,28068899.5636,556062.4683582,492469.7112845,13321.08113064
361.454032576,10650.52702726,19907.9965323,27695167.88403,555890.0699922,494745.6977999,13342.86197848
362.875043849,10635.45442375,19905.59037654,27707231.34659,555834.9236872,493769.7096777,13343.87900625
364.296973546,10629.24877455,19895.77628662,28077365.42886,556252.6668164,494488.078362,13317.57146292
365.717536424,10629.102872,19836.40587144,27167421.16172,556209.5046923,493016.0477702,13337.616482
367.139456000,10634.39432441,19868.56878709,27258936.59753,555449.0829786,494098.3377726,13334.9415837
368.560470152,10637.68079489,19882.64132741,27307317.44618,555521.1446611,494133.8970888,13376.6163567
369.981947061,10641.61726084,19905.49585454,27048371.80212,555657.0308354,491345.6889373,13343.16930022
371.403412697,10645.86659126,19901.74934783,27407108.47846,555747.6812509,492455.1670912,13316.72329683
372.824428970,10650.85661713,19894.74942893,27508155.45616,555546.2644296,493301.8625094,13339.63928738
374.245897212,10647.14674968,19917.64006463,27764229.43066,555390.1635054,492949.8397688,13342.94755538
375.666919273,10652.15447474,19879.43808786,28351235.21674,555428.1669673,492370.8810164,13362.71770168
377.088376697,10645.31456534,19865.74692012,28080554.16606,555731.3809052,492140.0072357,13333.20115624
378.509379636,10642.9376118,19896.36169855,28387875.71285,555631.6346108,491787.2511143,13352.50602916
379.931296849,10646.56467433,19873.59183547,27570001.74506,556248.3684602,491414.1887374,13342.25682575
381.351860303,10645.28785985,19924.14128707,28757097.73676,556017.229787,493479.2995545,13340.82787916
382.773784424,10652.49291801,19900.19488439,27178371.46123,557245.6336732,489330.7690957,13371.78084049
384.194804439,10651.2094842,19884.60081531,29062181.59199,557417.1858097,492583.3247972,13335.91814012
385.616272773,10649.63646047,19918.24537638,27230077.77894,556716.3541498,490947.1748494,13401.31939461
387.037746803,10650.29140032,19920.54569251,28161680.25417,556587.5591321,492889.6641647,13340.99495124
388.458773864,10646.83456951,19902.52229056,28314696.29281,556350.5940628,494438.3493129,13281.96765262
389.880235258,10640.88294979,19896.00515214,28387989.84401,556764.2237851,493004.9346544,13320.93601452
